"year","month","cma_code","cma","cases","fts","ftsp","ftc","fs1","fs2","fs3","age24","age2554","age55","male","female","moa035","moa3659","moa60"
2018,9,"550","550 - Guelph",3440,2799,289,352,2799,383,258,377,2113,950,1750,1690,894,316,2230
2018,9,"555","555 - London",16857,13281,1418,2158,13281,2087,1489,1509,10115,5233,8689,8168,4048,1614,11195
2018,9,"559","559 - Windsor",11999,9067,1076,1856,9067,1666,1266,1100,6758,4141,6498,5501,3004,1190,7805
2018,9,"568","568 - Barrie",5150,4134,530,486,4134,602,414,615,3129,1406,2707,2443,1357,528,3265
2018,9,"580","580 - Greater Sudbury",6483,5239,605,639,5239,754,490,547,3849,2087,3434,3049,1292,533,4658
2018,9,"595","595 - Thunder Bay",5077,4145,493,439,4145,561,371,362,3298,1417,2673,2404,918,418,3741
2018,12,"505","505 - Ottawa--Gatineau",25732,20942,2198,2592,20942,2540,2250,2273,14868,8591,13856,11876,5809,2431,17492
2018,12,"521","521 - Kingston",7029,5575,690,764,5575,889,565,635,4314,2080,3636,3393,1423,656,4950
2018,12,"529","529 - Peterborough",5122,4057,445,620,4057,627,438,489,3149,1484,2766,2356,1165,501,3456
2018,12,"532","532 - Oshawa",10130,8176,971,983,8176,1117,837,1106,6292,2732,5307,4823,2402,1033,6695
2018,12,"535","535 - Toronto",122198,97387,10713,14098,97387,13778,11033,9550,67160,45488,65509,56689,31595,12932,77671
2018,12,"537","537 - Hamilton",22814,17742,2154,2918,17742,2814,2258,1830,13143,7841,12112,10702,4990,2122,15702
2018,12,"539","539 - St. Catharines--Niagara",15940,12426,1450,2064,12426,2156,1358,1338,9423,5179,8310,7630,3338,1487,11115
2018,12,"541","541 - Kitchener--Cambridge--Waterloo",12304,9781,1047,1476,9781,1437,1086,1304,7285,3715,6375,5929,3002,1240,8062
2018,12,"543","543 - Brantford",5729,4333,661,735,4333,829,567,513,3502,1714,3050,2679,1245,553,3931
2018,12,"550","550 - Guelph",3450,2804,290,356,2804,383,263,385,2111,954,1765,1685,909,341,2200
2018,12,"555","555 - London",16963,13400,1406,2157,13400,2061,1502,1484,10165,5314,8738,8225,4076,1695,11192
2018,12,"559","559 - Windsor",12094,9124,1091,1879,9124,1687,1283,1089,6795,4210,6532,5562,3038,1252,7804
2018,12,"568","568 - Barrie",5186,4148,539,499,4148,614,424,626,3155,1405,2689,2497,1370,541,3275
2018,12,"580","580 - Greater Sudbury",6524,5269,612,643,5269,767,488,558,3858,2108,3450,3074,1332,545,4647
2018,12,"595","595 - Thunder Bay",5051,4122,481,448,4122,566,363,359,3275,1417,2664,2387,930,427,3694
2019,3,"505","505 - Ottawa--Gatineau",25989,21153,2226,2610,21153,2559,2277,2302,14958,8729,13972,12017,5837,2624,17528
2019,3,"521","521 - Kingston",7075,5592,694,789,5592,904,579,644,4358,2073,3661,3414,1392,721,4962
2019,3,"529","529 - Peterborough",5160,4078,449,633,4078,641,441,486,3163,1511,2782,2378,1162,543,3455
2019,3,"532","532 - Oshawa",10234,8232,999,1003,8232,1146,856,1099,6373,2762,5357,4877,2413,1074,6747
2019,3,"535","535 - Toronto",123022,97985,10815,14222,97985,13857,11180,9641,67605,45776,65935,57087,31432,13810,77780
2019,3,"537","537 - Hamilton",23006,17873,2176,2957,17873,2863,2270,1876,13205,7925,12249,10757,4991,2275,15740
2019,3,"539","539 - St. Catharines--Niagara",16085,12548,1431,2106,12548,2144,1393,1353,9517,5215,8369,7716,3332,1579,11174
2019,3,"541","541 - Kitchener--Cambridge--Waterloo",12473,9886,1063,1524,9886,1461,1126,1333,7403,3737,6496,5977,3040,1340,8093
2019,3,"543","543 - Brantford",5756,4348,660,748,4348,833,575,522,3509,1725,3057,2699,1228,584,3944
2019,3,"550","550 - Guelph",3485,2815,298,372,2815,402,268,383,2141,961,1768,1717,920,348,2217
2019,3,"555","555 - London",17140,13525,1425,2190,13525,2072,1543,1491,10264,5385,8852,8288,4043,1851,11246
2019,3,"559","559 - Windsor",12225,9227,1093,1905,9227,1694,1304,1073,6863,4289,6600,5625,3043,1343,7839
2019,3,"568","568 - Barrie",5256,4205,529,522,4205,622,429,621,3199,1436,2734,2522,1355,601,3300
2019,3,"580","580 - Greater Sudbury",6611,5326,617,668,5326,768,517,569,3921,2121,3489,3122,1335,583,4693
2019,3,"595","595 - Thunder Bay",5111,4173,480,458,4173,562,376,384,3301,1426,2693,2418,968,432,3711
2019,6,"505","505 - Ottawa--Gatineau",25887,21083,2217,2587,21083,2540,2264,2275,14862,8750,13955,11932,5816,2626,17445
2019,6,"521","521 - Kingston",7034,5589,687,758,5589,880,565,639,4333,2062,3634,3400,1350,751,4933
2019,6,"529","529 - Peterborough",5153,4077,456,620,4077,647,429,468,3154,1531,2781,2372,1131,547,3475
2019,6,"532","532 - Oshawa",10209,8236,1006,967,8236,1131,842,1067,6368,2774,5326,4883,2365,1138,6706
2019,6,"535","535 - Toronto",122612,97738,10860,14014,97738,13833,11041,9584,67245,45783,65683,56929,30986,14424,77202
2019,6,"537","537 - Hamilton",23304,18183,2200,2921,18183,2866,2255,1873,13343,8088,12402,10902,5045,2395,15864
2019,6,"539","539 - St. Catharines--Niagara",15931,12448,1439,2044,12448,2113,1370,1328,9377,5226,8282,7649,3211,1634,11086
2019,6,"541","541 - Kitchener--Cambridge--Waterloo",12388,9848,1062,1478,9848,1425,1115,1307,7315,3766,6445,5943,3010,1356,8022
2019,6,"543","543 - Brantford",5825,4396,670,759,4396,851,578,516,3549,1760,3091,2734,1184,626,4015
2019,6,"550","550 - Guelph",3474,2812,297,365,2812,397,265,383,2127,964,1758,1716,899,375,2200
2019,6,"555","555 - London",17128,13549,1427,2152,13549,2058,1521,1467,10232,5429,8841,8287,3996,1910,11222
2019,6,"559","559 - Windsor",12239,9258,1098,1883,9258,1667,1314,1068,6842,4329,6610,5629,3051,1387,7801
2019,6,"568","568 - Barrie",5239,4183,535,521,4183,634,422,615,3151,1473,2704,2535,1336,628,3275
2019,6,"580","580 - Greater Sudbury",6515,5291,606,618,5291,721,503,554,3839,2122,3423,3092,1271,619,4625
2019,6,"595","595 - Thunder Bay",5376,4405,488,483,4405,576,395,382,3433,1561,2838,2538,969,492,3915
2019,9,"505","505 - Ottawa--Gatineau",26103,21255,2222,2626,21255,2572,2276,2291,14932,8880,14081,12022,5811,2855,17437
2019,9,"521","521 - Kingston",7062,5606,691,765,5606,879,577,646,4319,2097,3640,3422,1322,809,4931
2019,9,"529","529 - Peterborough",5189,4094,467,628,4094,661,434,466,3161,1562,2790,2399,1081,634,3474
2019,9,"532","532 - Oshawa",10274,8298,1013,963,8298,1119,857,1084,6390,2800,5364,4910,2334,1241,6699
2019,9,"535","535 - Toronto",123154,98272,10916,13966,98272,13776,11106,9671,67472,46011,65979,57175,30596,15728,76830
2019,9,"537","537 - Hamilton",23410,18261,2245,2904,18261,2883,2266,1838,13430,8142,12477,10933,5026,2565,15819
2019,9,"539","539 - St. Catharines--Niagara",15975,12456,1470,2049,12456,2143,1376,1320,9412,5243,8298,7677,3158,1805,11012
2019,9,"541","541 - Kitchener--Cambridge--Waterloo",12503,9927,1074,1502,9927,1442,1134,1304,7378,3821,6525,5978,3004,1462,8037
2019,9,"543","543 - Brantford",5835,4408,673,754,4408,851,576,504,3574,1757,3107,2728,1140,706,3989
2019,9,"550","550 - Guelph",3509,2850,299,360,2850,401,258,398,2145,966,1778,1731,879,413,2217
2019,9,"555","555 - London",17196,13610,1449,2137,13610,2051,1535,1468,10229,5499,8857,8339,3961,2055,11180
2019,9,"559","559 - Windsor",12391,9343,1127,1921,9343,1702,1346,1068,6929,4394,6694,5697,3039,1546,7806
2019,9,"568","568 - Barrie",5308,4222,557,529,4222,652,434,615,3196,1497,2752,2556,1293,705,3310
2019,9,"580","580 - Greater Sudbury",6554,5316,615,623,5316,744,494,559,3870,2125,3447,3107,1263,680,4611
2019,9,"595","595 - Thunder Bay",5388,4423,488,477,4423,573,392,375,3435,1578,2835,2553,954,534,3900
2019,12,"505","505 - Ottawa--Gatineau",26098,21270,2221,2607,21270,2565,2263,2310,14902,8886,14107,11991,5821,3033,17244
2019,12,"521","521 - Kingston",7064,5637,688,739,5637,862,565,630,4314,2120,3629,3435,1276,868,4920
2019,12,"529","529 - Peterborough",5168,4081,465,622,4081,651,436,452,3151,1565,2776,2392,1058,663,3447
2019,12,"532","532 - Oshawa",10273,8288,1005,980,8288,1139,846,1051,6375,2847,5361,4912,2327,1288,6658
2019,12,"535","535 - Toronto",123467,98577,10922,13968,98577,13792,11098,9587,67603,46277,66178,57289,30343,17066,76058
2019,12,"537","537 - Hamilton",23456,18333,2229,2894,18333,2857,2266,1817,13483,8156,12474,10982,4942,2762,15752
2019,12,"539","539 - St. Catharines--Niagara",15919,12468,1454,1997,12468,2111,1340,1311,9373,5235,8267,7652,3044,1953,10922
2019,12,"541","541 - Kitchener--Cambridge--Waterloo",12525,9952,1064,1509,9952,1443,1130,1301,7383,3841,6538,5987,2963,1588,7974
2019,12,"543","543 - Brantford",5834,4396,679,759,4396,856,582,501,3565,1768,3103,2731,1098,745,3991
2019,12,"550","550 - Guelph",3505,2839,304,362,2839,406,260,404,2150,951,1765,1740,860,458,2187
2019,12,"555","555 - London",17333,13693,1501,2139,13693,2080,1560,1466,10294,5573,8910,8423,3948,2238,11147
2019,12,"559","559 - Windsor",12499,9440,1110,1949,9440,1706,1353,1060,6989,4450,6755,5744,3033,1689,7777
2019,12,"568","568 - Barrie",5358,4266,567,525,4266,646,446,614,3221,1523,2764,2594,1273,787,3298
2019,12,"580","580 - Greater Sudbury",6562,5317,624,621,5317,752,493,565,3865,2132,3460,3102,1236,741,4585
2019,12,"595","595 - Thunder Bay",5363,4397,489,477,4397,578,388,362,3426,1575,2831,2532,939,556,3868
2020,3,"505","505 - Ottawa--Gatineau",26300,21405,2246,2649,21405,2587,2308,2320,15002,8978,14198,12102,5859,3059,17382
2020,3,"521","521 - Kingston",7101,5664,693,744,5664,875,562,613,4354,2134,3648,3453,1268,858,4975
2020,3,"529","529 - Peterborough",5168,4061,464,643,4061,661,446,454,3157,1557,2765,2403,1016,676,3476
2020,3,"532","532 - Oshawa",10387,8390,1008,989,8390,1150,847,1073,6438,2876,5436,4951,2333,1336,6718
2020,3,"535","535 - Toronto",123875,99004,10872,13999,99004,13831,11040,9589,67931,46355,66421,57454,29813,17562,76500
2020,3,"537","537 - Hamilton",23618,18480,2225,2913,18480,2874,2264,1828,13573,8217,12597,11021,4898,2847,15873
2020,3,"539","539 - St. Catharines--Niagara",15970,12512,1455,2003,12512,2112,1346,1303,9406,5261,8266,7704,2939,2000,11031
2020,3,"541","541 - Kitchener--Cambridge--Waterloo",12641,10028,1092,1521,10028,1460,1153,1302,7464,3875,6596,6045,2953,1620,8068
2020,3,"543","543 - Brantford",5861,4412,680,769,4412,869,580,500,3572,1789,3112,2749,1097,732,4032
2020,3,"550","550 - Guelph",3524,2863,310,351,2863,405,256,405,2177,942,1775,1749,852,478,2194
2020,3,"555","555 - London",17452,13770,1514,2168,13770,2091,1591,1496,10351,5605,8988,8464,3972,2255,11225
2020,3,"559","559 - Windsor",12516,9480,1099,1937,9480,1684,1352,1061,6986,4469,6729,5787,2957,1722,7837
2020,3,"568","568 - Barrie",5406,4336,564,506,4336,627,443,619,3257,1530,2799,2607,1235,804,3367
2020,3,"580","580 - Greater Sudbury",6576,5332,631,613,5332,756,488,568,3870,2138,3460,3116,1204,774,4598
2020,3,"595","595 - Thunder Bay",5368,4409,486,473,4409,563,396,353,3454,1561,2842,2526,908,563,3897
2020,6,"505","505 - Ottawa--Gatineau",26264,21385,2272,2607,21385,2577,2302,2278,14945,9041,14200,12064,5696,3095,17473
2020,6,"521","521 - Kingston",7019,5630,683,706,5630,837,552,602,4302,2115,3616,3403,1207,870,4942
2020,6,"529","529 - Peterborough",5120,4029,473,618,4029,656,435,435,3130,1555,2724,2396,958,674,3488
2020,6,"532","532 - Oshawa",10396,8406,1024,966,8406,1142,848,1043,6440,2913,5430,4966,2232,1373,6791
2020,6,"535","535 - Toronto",123257,98553,10906,13798,98553,13729,10975,9419,67548,46290,66080,57177,28944,17543,76770
2020,6,"537","537 - Hamilton",23574,18458,2254,2862,18458,2847,2269,1777,13542,8255,12563,11011,4725,2965,15884
2020,6,"539","539 - St. Catharines--Niagara",15833,12460,1454,1919,12460,2033,1340,1245,9331,5257,8204,7629,2787,1995,11051
2020,6,"541","541 - Kitchener--Cambridge--Waterloo",12536,9966,1104,1466,9966,1436,1134,1254,7427,3855,6537,5999,2876,1606,8054
2020,6,"543","543 - Brantford",5795,4376,680,739,4376,855,564,494,3521,1780,3081,2714,1031,738,4026
2020,6,"550","550 - Guelph",3551,2890,313,348,2890,402,259,398,2195,958,1791,1760,829,497,2225
2020,6,"555","555 - London",17479,13801,1533,2145,13801,2062,1616,1469,10320,5690,8990,8489,3825,2338,11316
2020,6,"559","559 - Windsor",12490,9466,1109,1915,9466,1674,1350,1043,6958,4489,6714,5776,2901,1709,7880
2020,6,"568","568 - Barrie",5396,4334,575,487,4334,621,441,600,3282,1514,2788,2608,1177,814,3405
2020,6,"580","580 - Greater Sudbury",6538,5323,625,590,5323,734,481,546,3854,2138,3451,3087,1163,768,4607
2020,6,"595","595 - Thunder Bay",5338,4386,486,466,4386,556,396,338,3436,1564,2844,2494,874,554,3910
2020,9,"505","505 - Ottawa--Gatineau",26090,21266,2255,2569,21266,2530,2294,2240,14914,8936,14084,12006,5373,3286,17431
2020,9,"521","521 - Kingston",7013,5631,687,695,5631,833,549,603,4297,2113,3591,3422,1140,891,4982
2020,9,"529","529 - Peterborough",5114,4010,479,625,4010,669,435,430,3138,1546,2719,2395,896,694,3524
2020,9,"532","532 - Oshawa",10399,8399,1034,966,8399,1137,863,1040,6447,2912,5412,4987,2123,1429,6847
2020,9,"535","535 - Toronto",122982,98424,10830,13728,98424,13636,10922,9210,67375,46397,65976,57006,27508,18131,77343
2020,9,"537","537 - Hamilton",23465,18373,2246,2846,18373,2848,2244,1738,13512,8215,12473,10992,4533,2991,15941
2020,9,"539","539 - St. Catharines--Niagara",15910,12549,1441,1920,12549,2008,1353,1246,9389,5275,8258,7652,2683,2011,11216
2020,9,"541","541 - Kitchener--Cambridge--Waterloo",12537,9957,1102,1478,9957,1435,1145,1229,7447,3861,6529,6008,2776,1658,8103
2020,9,"543","543 - Brantford",5776,4358,684,734,4358,858,560,470,3533,1773,3063,2713,971,760,4045
2020,9,"550","550 - Guelph",3527,2878,309,340,2878,392,257,397,2177,953,1788,1739,785,508,2234
2020,9,"555","555 - London",17447,13752,1539,2156,13752,2070,1625,1448,10317,5682,8963,8484,3624,2408,11415
2020,9,"559","559 - Windsor",12575,9529,1120,1926,9529,1679,1367,1025,7026,4524,6770,5805,2761,1802,8012
2020,9,"568","568 - Barrie",5397,4329,577,491,4329,623,445,584,3276,1537,2787,2610,1136,823,3438
2020,9,"580","580 - Greater Sudbury",6508,5284,633,591,5284,746,478,528,3862,2118,3434,3074,1110,779,4619
2020,9,"595","595 - Thunder Bay",5309,4369,486,454,4369,541,399,319,3417,1573,2818,2491,818,552,3939
2020,12,"505","505 - Ottawa--Gatineau",25850,21096,2231,2523,21096,2485,2269,2180,14766,8904,13949,11901,5086,3322,17442
2020,12,"521","521 - Kingston",6965,5598,684,683,5598,827,540,601,4278,2086,3584,3381,1107,879,4979
2020,12,"529","529 - Peterborough",5097,4008,472,617,4008,654,435,425,3137,1535,2700,2397,836,700,3561
2020,12,"532","532 - Oshawa",10285,8302,1046,937,8302,1114,869,1000,6394,2891,5346,4939,1965,1469,6851
2020,12,"535","535 - Toronto",121572,97416,10756,13400,97416,13395,10761,8981,66529,46062,65173,56399,26037,18188,77347
2020,12,"537","537 - Hamilton",23292,18249,2226,2817,18249,2813,2230,1719,13409,8164,12407,10885,4242,3140,15910
2020,12,"539","539 - St. Catharines--Niagara",15860,12523,1437,1900,12523,1998,1339,1229,9369,5262,8223,7637,2550,2038,11272
2020,12,"541","541 - Kitchener--Cambridge--Waterloo",12431,9870,1111,1450,9870,1416,1145,1211,7372,3848,6479,5952,2590,1740,8101
2020,12,"543","543 - Brantford",5756,4332,684,740,4332,864,560,468,3527,1761,3048,2708,936,771,4049
2020,12,"550","550 - Guelph",3509,2863,311,335,2863,391,255,384,2172,953,1777,1732,720,534,2255
2020,12,"555","555 - London",17419,13749,1552,2118,13749,2064,1606,1427,10288,5704,8958,8461,3481,2464,11474
2020,12,"559","559 - Windsor",12540,9494,1120,1926,9494,1689,1357,1002,6970,4568,6740,5800,2602,1891,8047
2020,12,"568","568 - Barrie",5428,4373,571,484,4373,604,451,581,3268,1579,2803,2625,1116,823,3489
2020,12,"580","580 - Greater Sudbury",6473,5262,633,578,5262,742,469,533,3850,2090,3422,3051,1032,829,4612
2020,12,"595","595 - Thunder Bay",5237,4317,484,436,4317,545,375,311,3349,1577,2790,2447,755,588,3894
2021,3,"505","505 - Ottawa--Gatineau",25729,21035,2215,2479,21035,2449,2245,2133,14739,8857,13869,11860,4871,3323,17535
2021,3,"521","521 - Kingston",6950,5598,669,683,5598,811,541,606,4262,2082,3575,3375,1072,863,5015
2021,3,"529","529 - Peterborough",5082,4011,469,602,4011,632,439,412,3145,1525,2697,2385,799,692,3591
2021,3,"532","532 - Oshawa",10235,8252,1046,937,8252,1101,882,975,6366,2894,5334,4901,1887,1480,6868
2021,3,"535","535 - Toronto",120638,96798,10714,13126,96798,13173,10667,8927,65981,45730,64689,55949,24834,18155,77649
2021,3,"537","537 - Hamilton",23081,18106,2202,2773,18106,2765,2210,1676,13292,8113,12281,10800,4020,3103,15958
2021,3,"539","539 - St. Catharines--Niagara",15747,12466,1431,1850,12466,1969,1312,1184,9355,5208,8173,7574,2381,2077,11289
2021,3,"541","541 - Kitchener--Cambridge--Waterloo",12427,9891,1094,1442,9891,1410,1126,1204,7355,3868,6501,5926,2525,1736,8166
2021,3,"543","543 - Brantford",5722,4329,679,714,4329,841,552,465,3490,1767,3024,2698,888,776,4058
2021,3,"550","550 - Guelph",3545,2900,321,324,2900,386,259,398,2194,953,1798,1747,739,545,2261
2021,3,"555","555 - London",17398,13759,1544,2095,13759,2033,1606,1424,10285,5689,8942,8456,3378,2460,11560
2021,3,"559","559 - Windsor",12466,9440,1113,1913,9440,1661,1365,975,6920,4571,6722,5744,2446,1884,8136
2021,3,"568","568 - Barrie",5417,4363,581,473,4363,599,455,589,3262,1566,2799,2618,1084,799,3534
2021,3,"580","580 - Greater Sudbury",6434,5256,631,547,5256,726,452,534,3822,2078,3417,3017,998,812,4624
2021,3,"595","595 - Thunder Bay",5203,4291,484,428,4291,547,365,317,3323,1563,2764,2439,730,594,3879
2021,6,"505","505 - Ottawa--Gatineau",25674,21007,2215,2452,21007,2434,2233,2131,14668,8875,13809,11865,4555,3507,17612
2021,6,"521","521 - Kingston",6928,5597,658,673,5597,798,533,598,4267,2063,3573,3355,974,886,5068
2021,6,"529","529 - Peterborough",5059,4009,463,587,4009,612,438,409,3135,1515,2674,2385,766,707,3586
2021,6,"532","532 - Oshawa",10160,8179,1058,923,8179,1115,866,942,6367,2851,5301,4859,1781,1486,6893
2021,6,"535","535 - Toronto",119790,96297,10631,12862,96297,13010,10483,8905,65462,45423,64242,55548,23214,18539,78037
2021,6,"537","537 - Hamilton",22831,17938,2178,2715,17938,2729,2164,1647,13126,8058,12134,10697,3767,3143,15921
2021,6,"539","539 - St. Catharines--Niagara",15663,12439,1409,1815,12439,1926,1298,1179,9266,5218,8142,7521,2259,2087,11317
2021,6,"541","541 - Kitchener--Cambridge--Waterloo",12422,9895,1099,1428,9895,1404,1123,1213,7343,3866,6469,5953,2410,1798,8214
2021,6,"543","543 - Brantford",5686,4316,678,692,4316,822,548,445,3485,1756,3009,2677,819,775,4092
2021,6,"550","550 - Guelph",3531,2890,316,325,2890,386,255,404,2172,955,1792,1739,688,550,2293
2021,6,"555","555 - London",17356,13739,1546,2071,13739,2015,1602,1419,10236,5701,8921,8435,3154,2554,11648
2021,6,"559","559 - Windsor",12450,9429,1109,1912,9429,1655,1366,971,6931,4548,6690,5760,2303,1966,8181
2021,6,"568","568 - Barrie",5335,4302,580,453,4302,601,432,589,3183,1563,2731,2604,1005,827,3503
2021,6,"580","580 - Greater Sudbury",6389,5218,617,554,5218,723,448,509,3816,2064,3397,2992,933,826,4630
2021,6,"595","595 - Thunder Bay",5179,4275,482,422,4275,537,367,307,3313,1559,2758,2421,674,617,3888
2021,9,"505","505 - Ottawa--Gatineau",25544,20938,2201,2405,20938,2403,2203,2111,14578,8855,13712,11832,4324,3543,17677
2021,9,"521","521 - Kingston",6897,5559,670,668,5559,812,526,590,4244,2063,3536,3361,923,875,5099
2021,9,"529","529 - Peterborough",5060,4006,470,584,4006,617,437,405,3127,1528,2675,2385,724,675,3661
2021,9,"532","532 - Oshawa",10120,8152,1059,909,8152,1096,872,931,6299,2890,5279,4841,1688,1488,6944
2021,9,"535","535 - Toronto",119121,95968,10535,12618,95968,12917,10236,8790,65067,45264,63852,55269,22089,18237,78795
2021,9,"537","537 - Hamilton",22765,17899,2153,2713,17899,2718,2148,1670,13061,8034,12130,10635,3653,3135,15977
2021,9,"539","539 - St. Catharines--Niagara",15575,12422,1369,1784,12422,1867,1286,1189,9189,5197,8080,7495,2127,2063,11385
2021,9,"541","541 - Kitchener--Cambridge--Waterloo",12381,9869,1108,1404,9869,1394,1118,1195,7299,3887,6451,5930,2311,1793,8277
2021,9,"543","543 - Brantford",5640,4287,668,685,4287,812,541,420,3471,1749,2997,2643,754,752,4134
2021,9,"550","550 - Guelph",3529,2891,313,325,2891,382,256,391,2191,947,1799,1730,652,552,2325
2021,9,"555","555 - London",17268,13692,1534,2042,13692,1979,1597,1385,10220,5663,8908,8360,3041,2531,11696
2021,9,"559","559 - Windsor",12440,9420,1126,1894,9420,1658,1362,950,6932,4558,6680,5760,2206,1947,8287
2021,9,"568","568 - Barrie",5323,4299,575,449,4299,592,432,578,3171,1574,2730,2593,946,815,3562
2021,9,"580","580 - Greater Sudbury",6376,5206,628,542,5206,724,446,516,3834,2026,3374,3002,907,796,4673
2021,9,"595","595 - Thunder Bay",5153,4268,474,411,4268,520,365,315,3287,1551,2748,2405,665,591,3897
2021,12,"505","505 - Ottawa--Gatineau",25406,20857,2162,2387,20857,2376,2173,2081,14480,8845,13584,11822,4184,3547,17675
2021,12,"521","521 - Kingston",6802,5493,665,644,5493,790,519,575,4197,2030,3497,3305,861,841,5100
2021,12,"529","529 - Peterborough",5024,3970,469,585,3970,613,441,399,3104,1521,2654,2370,663,693,3668
2021,12,"532","532 - Oshawa",10109,8145,1053,911,8145,1122,842,925,6269,2915,5292,4817,1632,1487,6990
2021,12,"535","535 - Toronto",118549,95743,10314,12492,95743,12796,10010,8752,64759,45038,63602,54947,21128,18072,79349
2021,12,"537","537 - Hamilton",22717,17866,2160,2691,17866,2725,2126,1607,13050,8060,12088,10629,3532,3094,16091
2021,12,"539","539 - St. Catharines--Niagara",15585,12437,1367,1781,12437,1879,1269,1174,9196,5215,8093,7492,2041,2004,11540
2021,12,"541","541 - Kitchener--Cambridge--Waterloo",12368,9891,1092,1385,9891,1402,1075,1175,7287,3906,6436,5932,2216,1779,8373
2021,12,"543","543 - Brantford",5624,4290,656,678,4290,792,542,414,3464,1746,2979,2645,722,737,4165
2021,12,"550","550 - Guelph",3483,2861,309,313,2861,370,252,385,2164,934,1766,1717,628,506,2349
2021,12,"555","555 - London",17218,13660,1523,2035,13660,1962,1596,1393,10192,5633,8875,8343,2967,2493,11758
2021,12,"559","559 - Windsor",12458,9430,1129,1899,9430,1668,1360,923,6960,4575,6674,5784,2143,1916,8399
2021,12,"568","568 - Barrie",5310,4290,566,454,4290,596,424,581,3161,1568,2728,2582,925,793,3592
2021,12,"580","580 - Greater Sudbury",6327,5137,622,568,5137,744,446,510,3810,2007,3364,2963,853,801,4673
2021,12,"595","595 - Thunder Bay",5124,4271,464,389,4271,507,346,300,3275,1549,2724,2400,640,582,3902
2022,3,"505","505 - Ottawa--Gatineau",25349,20855,2124,2370,20855,2363,2131,2054,14526,8769,13590,11759,4051,3527,17771
2022,3,"521","521 - Kingston",6790,5491,659,640,5491,771,528,572,4191,2027,3489,3301,822,847,5121
2022,3,"529","529 - Peterborough",5003,3959,472,572,3959,610,434,387,3105,1511,2641,2362,632,672,3699
2022,3,"532","532 - Oshawa",10079,8108,1059,912,8108,1132,839,905,6270,2904,5251,4828,1577,1417,7085
2022,3,"535","535 - Toronto",117794,95598,9968,12228,95598,12563,9633,8751,64373,44670,63267,54527,20354,17638,79802
2022,3,"537","537 - Hamilton",22633,17846,2114,2673,17846,2693,2094,1573,13003,8057,12056,10577,3388,3073,16172
2022,3,"539","539 - St. Catharines--Niagara",15529,12426,1346,1757,12426,1840,1263,1199,9154,5176,8079,7450,2007,1889,11633
2022,3,"541","541 - Kitchener--Cambridge--Waterloo",12372,9893,1087,1392,9893,1411,1068,1173,7301,3898,6447,5925,2142,1759,8471
2022,3,"543","543 - Brantford",5604,4273,661,670,4273,804,527,409,3448,1747,2961,2643,709,702,4193
2022,3,"550","550 - Guelph",3481,2871,311,299,2871,367,243,394,2154,933,1756,1725,612,513,2356
2022,3,"555","555 - London",17204,13645,1521,2038,13645,1992,1567,1392,10201,5611,8876,8328,2875,2482,11847
2022,3,"559","559 - Windsor",12466,9453,1114,1899,9453,1660,1353,913,6974,4579,6705,5761,2084,1889,8493
2022,3,"568","568 - Barrie",5280,4280,553,447,4280,579,421,574,3148,1558,2696,2584,880,774,3626
2022,3,"580","580 - Greater Sudbury",6271,5106,609,556,5106,724,441,490,3789,1992,3318,2953,827,764,4680
2022,3,"595","595 - Thunder Bay",5133,4277,462,394,4277,510,346,309,3272,1552,2711,2422,614,566,3953
2022,6,"505","505 - Ottawa--Gatineau",25233,20790,2089,2354,20790,2319,2124,2040,14465,8728,13526,11707,3908,3503,17822
2022,6,"521","521 - Kingston",6751,5460,661,630,5460,772,519,567,4170,2014,3459,3292,803,811,5137
2022,6,"529","529 - Peterborough",4980,3951,474,555,3951,597,432,373,3090,1517,2633,2347,621,629,3730
2022,6,"532","532 - Oshawa",10107,8152,1060,895,8152,1109,846,894,6295,2918,5243,4864,1531,1372,7204
2022,6,"535","535 - Toronto",117476,95596,9830,12050,95596,12396,9484,8679,64265,44532,63045,54431,19787,17436,80253
2022,6,"537","537 - Hamilton",22448,17742,2089,2617,17742,2619,2087,1527,12912,8009,11977,10471,3218,2964,16266
2022,6,"539","539 - St. Catharines--Niagara",15436,12376,1321,1739,12376,1801,1259,1203,9056,5177,7997,7439,1983,1832,11621
2022,6,"541","541 - Kitchener--Cambridge--Waterloo",12381,9908,1096,1377,9908,1395,1078,1154,7325,3902,6463,5918,2083,1745,8553
2022,6,"543","543 - Brantford",5587,4281,650,656,4281,789,517,405,3424,1758,2938,2649,693,674,4220
2022,6,"550","550 - Guelph",3499,2899,304,296,2899,361,239,398,2164,937,1763,1736,604,493,2402
2022,6,"555","555 - London",17260,13705,1535,2020,13705,1987,1568,1399,10261,5600,8897,8363,2866,2398,11996
2022,6,"559","559 - Windsor",12459,9453,1124,1882,9453,1668,1338,889,6983,4587,6691,5768,2013,1860,8586
2022,6,"568","568 - Barrie",5285,4294,553,438,4294,580,411,574,3157,1554,2698,2587,874,739,3672
2022,6,"580","580 - Greater Sudbury",6230,5084,603,543,5084,705,441,488,3758,1984,3291,2939,814,731,4685
2022,6,"595","595 - Thunder Bay",5104,4245,470,389,4245,511,348,313,3243,1548,2696,2408,602,556,3946
2022,9,"505","505 - Ottawa--Gatineau",25196,20790,2071,2335,20790,2298,2108,2015,14425,8756,13487,11709,3776,3391,18029
